Index,User,Text,Date,Favorites,Retweets,Mentions,HashTags,streets,highways,exits,markers,road_closed,predictions,query,query_string,lat,lng,query_score,field_score
97,BR_Traffic,I-10 West remains closed at LA 415 (Lobdell) due to recovery operations an incident at Whiskey Bay. Motorists are advised to use US 190 as an alternate route. This closure is expected to last several hours. Check http://511la.org for updates.,2020-09-01 15:38:40+00:00,5,4,,,[],"['i-10', 'us 190']",[],[],1.0,1.0,"'i-10', 'us 190'",i-10%2C++us+190,30.035,-89.98148,0.81,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
183,lakewoodchurch,Thank you to everyone that donated supplies yesterday for our neighbors affected by Hurricane Laura in Texas &amp; Louisiana! We are continuing to collect donations today at our circle drive drop off. Here are the items we need: -Bottled water -Baby wipes &amp; formula -Diapers,2020-08-28 17:32:30+00:00,17,84,,,['circle drive'],[],[],[],0.0,0.0,'circle drive',circle+drive,29.80232,-91.49896,0.99,"{'state': 0.89, 'streets': [1.0]}"
962,klaohe,I-10 full of construction pls take another route if possible,2020-08-25 16:01:57+00:00,2,2,,,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
50,shrevememorial,"**BRANCH CLOSURE -- CEDAR GROVE/LINE AVENUE BRANCH** The Cedar Grove/Line Avenue Branch will be closed today for needed maintenance with plans to reopen Thursday, September 3 at noon. We apologize for any inconvenience. Follow us on social media for additional updates.",2020-09-02 17:36:14+00:00,0,1,,,"['line avenue', 'line avenue']",[],[],[],0.0,0.0,"'line avenue', 'line avenue'",line+avenue%2C++line+avenue,32.52226,-92.62793,0.82,"{'state': 0.89, 'county': 0.62, 'streets': [0.95]}"
1018,texaseagle52,"I-10 Westbound shut down, she’s coming",2020-08-27 02:03:04+00:00,0,0,,,[],['i-10'],[],[],,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
806,dawglikebobby,All Houston highway exits do is lead you right onto another highway,2020-08-25 03:00:12+00:00,0,0,,,['houston highway'],[],[],[],0.0,0.0,'houston highway',houston+highway,54.4083,-126.6421,0.64,"{'city': 1.0, 'streets': [0.9]}"
1002,camgoinham,DAMN the water made it all the way to Hwy 90 by the Franklin/Baldwin over passes,2020-08-27 19:32:17+00:00,0,4,,,[],['hwy 90'],[],[],0.0,0.0,'hwy 90',hwy+90,30.18748,-92.42308,0.99,"{'state': 0.89, 'streets': [1.0]}"
32,danawbrz,I-10 is temporarily CLOSED in two separate areas tonight due to accidents - I-10 East at the 10/110 - I-10 West at Highland Rd. Motorists are advised to use alternate routes,2020-09-03 01:51:45+00:00,3,3,,,['highland rd'],"['i-10', 'i-10', 'i-10']",[],[],1.0,1.0,"'highland rd','i-10', 'i-10', 'i-10'",highland+rd%2C+i-10%2C++i-10%2C++i-10,0.0,0.0,0.0,0.0
258,TotalTrafficHOU,"Disabled vehicle, left lane blocked in #SouthSide on Hwy 288 NB at Yellowstone #traffic http://bit.ly/17hsIjn",2020-08-31 23:15:44+00:00,0,0,,#SouthSide #traffic,[],['hwy 288'],[],[],1.0,1.0,'hwy 288',hwy+288,30.32045,-91.22371,0.86,"{'state': 0.89, 'streets': [0.67]}"
765,TotalTrafficAUS,"Disabled vehicle, right lane blocked in #Travis on Mopac NB at Westover Rd/Northwood Rd #ATXtraffic http://bit.ly/10BGKax",2020-08-25 18:40:43+00:00,0,0,,#Travis #ATXtraffic,"['right lane', 'westover rd', 'northwood rd']",[],[],[],1.0,1.0,"'right lane', 'westover rd', 'northwood rd'",right+lane%2C++westover+rd%2C++northwood+rd,0.0,0.0,0.0,0.0
613,TotalTrafficHOU,Object on roadway. center lane blocked in #Downtown on US-69 Eastex Fwy Outbound after I-10 #traffic http://bit.ly/17hsIjn,2020-08-27 19:40:43+00:00,0,0,,#Downtown #traffic,['center lane'],['us-69'],[],[],1.0,1.0,"'center lane','us-69'",center+lane%2C+us-69,29.79892,-93.32483,0.96,"{'country': 1.0, 'state': 0.89, 'streets': [0.77], 'houseNumber': 0.68}"
58,TxDOTWacoPIO,Current My35 Waco high water areas: — Outside lane of northbound I-35 mainlanes closed from 17th/18th Streets to 4th/5th Streets due to high water — Northbound I-35 exit for 8th/4th/5th Streets/University Parks Drive (Exit 334B) closed due to high water,2020-09-02 14:25:29+00:00,0,0,,,['parks drive'],"['i-35', 'i-35']",[],[],1.0,1.0,"'parks drive','i-35', 'i-35'",parks+drive%2C+i-35%2C++i-35,30.43905,-90.20939,0.79,"{'state': 0.89, 'streets': [0.75], 'houseNumber': 1.0}"
664,TotalTrafficAUS,"Accident cleared in #Travis on I-35 Frontage NB after E Braker Ln, slow traffic back to US-183/E Anderson Ln #ATXtraffic http://bit.ly/10BGKax",2020-08-26 23:50:43+00:00,0,0,,#Travis #ATXtraffic,[],"['i-35', 'us-183']",[],[],,1.0,"'i-35', 'us-183'",i-35%2C++us-183,29.55304,-90.35367,0.94,"{'country': 1.0, 'state': 0.89, 'streets': [0.56], 'houseNumber': 1.0}"
944,_thatdamnbee,"ion be pressed for nobody to fuck with me , I do good staying to myself and staying in my own lane",2020-08-26 18:56:09+00:00,0,0,,,['own lane'],[],[],[],0.0,0.0,'own lane',own+lane,30.31678,-92.10824,0.87,"{'state': 0.89, 'streets': [0.71]}"
255,sh288_traffic,SH-288 Northbound At YELLOWSTONE BLVD - Stall - Status: Cleared at 6:29 PM,2020-08-31 23:30:14+00:00,0,0,,,['yellowstone blvd'],[],[],[],,0.0,'yellowstone blvd',yellowstone+blvd,30.47903,-91.07683,0.83,"{'state': 0.89, 'streets': [0.9]}"
705,TotalTrafficHOU,Accident. right lane blocked in #Pasadena on Hwy 225 Inbound at Allen Genoa #traffic http://bit.ly/17hsIjn,2020-08-26 18:25:43+00:00,0,0,,#Pasadena #traffic,['right lane'],['hwy 225'],[],[],1.0,1.0,"'right lane','hwy 225'",right+lane%2C+hwy+225,32.01155,-93.72326,0.83,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 0.74}"
861,TotalTrafficHOU,"Stalled vehicle on exit ramp in #EastSide on I-10 E Fwy Inbound at The E Lp, stop and go traffic back to Hwy 90/Crosby Fwy #traffic http://bit.ly/17hsIjn",2020-08-24 11:50:43+00:00,0,0,,#EastSide #traffic,[],"['i-10', 'hwy 90']",[],[],1.0,1.0,"'i-10', 'hwy 90'",i-10%2C++hwy+90,30.18717,-92.42381,0.81,"{'state': 0.89, 'streets': [1.0]}"
992,TotalTrafficAUS,Vehicle fire cleared in #Georgetown on Hwy 29 EB before Cnty Rd 366 #ATXtraffic http://bit.ly/10BGKax,2020-08-29 20:20:43+00:00,0,0,,#Georgetown #ATXtraffic,['cnty rd'],['hwy 29'],[],[],1.0,1.0,"'cnty rd','hwy 29'",cnty+rd%2C+hwy+29,0.0,0.0,0.0,0.0
341,TotalTrafficBTR,Accident with injury in #DenhamSprings on Hwy 16 at Cane Market Rd/LA 1024 #traffic http://bit.ly/12oyfoo,2020-08-31 17:35:43+00:00,0,0,,#DenhamSprings #traffic,['market rd'],['hwy 16'],[],[],1.0,1.0,"'market rd','hwy 16'",market+rd%2C+hwy+16,30.56142,-90.9275,0.76,"{'state': 0.89, 'streets': [0.67]}"
19,I35WacoTravel,Waco | I-35 northbound Frontage Road at US 77 | ALL LANES closed tonight 7PM to 6AM https://www.waco4bmap.org/?id=13805#closures #My35,2020-09-03 13:00:41+00:00,0,0,,#My35,['frontage road'],"['i-35', 'us 77']",[],[],,0.0,"'frontage road','i-35', 'us 77'",frontage+road%2C+i-35%2C++us+77,30.01856,-91.90982,0.81,"{'country': 1.0, 'state': 0.89, 'streets': [1.0]}"
262,TotalTrafficAUS,"Accident, left lane blocked in #Travis on I-35 NB approaching Cesar Chavez St/Exit 234, stop and go traffic back to Woodland Ave #ATXtraffic http://bit.ly/10BGKax",2020-08-31 23:05:43+00:00,0,0,,#Travis #ATXtraffic,"['chavez st', 'woodland ave']",['i-35'],['exit 234'],[],1.0,1.0,"'chavez st', 'woodland ave','i-35','exit 234'",chavez+st%2C++woodland+ave%2C+i-35%2C+exit+234,0.0,0.0,0.0,0.0
326,BR_Traffic,The right lane is blocked on I-10 East at Mile Marker 165 (past Siegen Lane) due to a stalled vehicle. Congestion has reached Siegen Lane.,2020-08-31 20:30:07+00:00,1,1,,,['right lane'],['i-10'],[],[],1.0,1.0,"'right lane','i-10'",right+lane%2C+i-10,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
903,princeTAJHE,In my own lane.,2020-08-29 21:50:53+00:00,0,0,,,['own lane'],[],[],[],0.0,0.0,'own lane',own+lane,30.31678,-92.10824,0.87,"{'state': 0.89, 'streets': [0.71]}"
311,danawbrz,Right lane remains blocked on I-10 East just past Siegen Lane Congestion is about 2 miles in length,2020-08-31 21:11:16+00:00,1,0,,,"['right lane', 'siegen lane']",['i-10'],[],[],1.0,1.0,"'right lane', 'siegen lane','i-10'",right+lane%2C++siegen+lane%2C+i-10,0.0,0.0,0.0,0.0
496,TotalTrafficHOU,"Accident cleared in #Brazoria on Hwy 288 SB at Croix Rd, stop and go traffic back to CR 101/Bailey Rd. #traffic http://bit.ly/17hsIjn",2020-08-28 22:45:44+00:00,0,0,,#Brazoria #traffic,"['croix rd', 'bailey rd']",['hwy 288'],[],[],,1.0,"'croix rd', 'bailey rd','hwy 288'",croix+rd%2C++bailey+rd%2C+hwy+288,0.0,0.0,0.0,0.0
973,HouCLT,"HCLT's Affordable House of the week! 6707 Ezzard Charles Lane. This house perfectly blends indoor and outdoor living in Houston. With its covered front porches and large backyard surrounded by a privacy fence, it… https://www.instagram.com/p/CER_BuEpFDw/?igshid=1dzuw9f8wmf74",2020-08-24 17:48:55+00:00,1,1,,,['charles lane'],[],[],[],0.0,0.0,'charles lane',charles+lane,29.49884,-90.33156,0.99,"{'state': 0.89, 'streets': [1.0]}"
651,TotalTrafficBTR,Stall cleared in #EastBatonRouge on I-110 NB at US 61/US 190/Airline Hwy/Exit 5 #traffic http://bit.ly/12oyfoo,2020-08-27 10:15:43+00:00,0,0,,#EastBatonRouge #traffic,['airline hwy'],"['i-110', 'us 61', 'us 190']",['exit 5'],[],,0.0,"'airline hwy','i-110', 'us 61', 'us 190','exit 5'",airline+hwy%2C+i-110%2C++us+61%2C++us+190%2C+exit+5,0.0,0.0,0.0,0.0
1004,iembot_shv,"At 12:20 PM CDT, Greenwood [Caddo Co, LA] PUBLIC reports FLASH FLOOD. I-20 AT EXIT 5 HAS HIGH WATER ON THE SHOULDER ROAD, MOTORISTS ADVISED TO USE HWY 80 ALTERNATIVE. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271720/202008271720",2020-08-27 17:56:10+00:00,0,0,,,['shoulder road'],"['i-20', 'hwy 80']",['exit 5'],[],,0.0,"'shoulder road','i-20', 'hwy 80','exit 5'",shoulder+road%2C+i-20%2C++hwy+80%2C+exit+5,0.0,0.0,0.0,0.0
846,TotalTrafficAUS,"Accident cleared in #Travis on I 35 NB at Grand Ave Pky, stop and go traffic back to Wells Branch Pkwy/FM 1825 #ATXtraffic http://bit.ly/10BGKax",2020-08-24 15:10:43+00:00,0,0,,#Travis #ATXtraffic,"['grand ave', 'branch pkwy']",[],[],[],,1.0,"'grand ave', 'branch pkwy'",grand+ave%2C++branch+pkwy,30.3533,-92.26628,0.54,"{'state': 0.89, 'city': 1.0}"
225,RoxieAbc13,5:45pm Wednesday: Winnie is slowly turning into a ghost town. Most gas stations are closed. We found only 2 open near I-10. Homes and businesses are boarded up. For those who stayed Chambers Co. curfew goes into effect 8pm - 6am @abc13houston,2020-08-26 22:49:04+00:00,9,23,@abc13houston,,[],['i-10'],[],[],0.0,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
923,BHGREGaryGreene,See a virtual tour of our listing on 5511 Mangrove Creek Lane #SugarLand #TX #realestate https://tour.corelistingmachine.com/home/A5N2J6,2020-08-27 18:50:07+00:00,0,1,,#SugarLand #TX #realestate,['creek lane'],[],[],[],0.0,0.0,'creek lane',creek+lane,29.87885,-89.88909,0.99,"{'state': 0.89, 'streets': [0.9]}"
15,TxDOTWacoPIO,I-35 northbound frontage road closed at US 84/Waco Dr. due to weather and high water. Drivers are being directed to the northbound mainlanes. Drive safe and use caution when traveling through the work zones.,2020-09-03 13:26:23+00:00,4,4,,,['frontage road'],"['i-35', 'us 84']",[],[],1.0,1.0,"'frontage road','i-35', 'us 84'",frontage+road%2C+i-35%2C++us+84,29.97155,-90.30694,0.87,"{'country': 1.0, 'state': 0.89, 'streets': [1.0], 'houseNumber': 0.84}"
229,maridagoat2,I begged to comeback just for 2020 to hit us with a Hurricane. I-... I can’t believe this shit,2020-08-26 18:51:52+00:00,8,59,,,[],['i-'],[],[],0.0,0.0,'i-',i-,30.44335,-91.18664,0.89,{'state': 0.89}
53,NOLA_Traffic,I-510 South at I-10 East is closed to traffic due to an accident. Use Alternate Route. Congestion is minimal.,2020-09-02 16:42:06+00:00,0,0,,,[],"['i-510', 'i-10']",[],[],1.0,1.0,"'i-510', 'i-10'",i-510%2C++i-10,30.035,-89.98148,0.73,"{'state': 0.89, 'streets': [1.0]}"
324,HunterSprinkle1,Fredo sees some morons trying to disrupt a true peaceful gathering by throwing their bodies in front of traffic on a public street and only sees orange man bad.,2020-08-31 20:36:07+00:00,0,1,,,['public street'],[],[],[],0.0,0.0,'public street',public+street,30.26731,-89.774,0.99,"{'state': 0.89, 'streets': [1.0]}"
265,sevasqu,Ventura highway,2020-08-31 23:01:09+00:00,0,1,,,['ventura highway'],[],[],[],0.0,0.0,'ventura highway',ventura+highway,29.60585,-90.77033,0.91,"{'state': 0.89, 'district': 0.71, 'streets': [0.7]}"
559,TotalTrafficHOU,Stalled vehicle. hov lane blocked. in #Harris on I-45 Gulf Hov Inbound at Scott St/Exit 45 #traffic http://bit.ly/17hsIjn,2020-08-28 14:10:43+00:00,0,0,,#Harris #traffic,"['hov lane', 'scott st']",['i-45'],['exit 45'],[],1.0,1.0,"'hov lane', 'scott st','i-45','exit 45'",hov+lane%2C++scott+st%2C+i-45%2C+exit+45,30.2336,-92.09218,0.42,"{'state': 0.89, 'city': 1.0}"
930,iembot_shv,"At 10:21 AM CDT, Shreveport [Caddo Co, LA] BROADCAST MEDIA reports TROPICAL STORM. COYTH LANE AND DARINDA LANE, TREE ON VEHICLE. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271521/202008271521",2020-08-27 15:28:09+00:00,0,0,,,"['coyth lane', 'darinda lane']",[],[],[],,0.0,"'coyth lane', 'darinda lane'",coyth+lane%2C++darinda+lane,32.42292,-93.7697,0.68,"{'state': 0.89, 'streets': [1.0]}"
430,TotalTrafficHOU,Accident. left lane blocked in #Downtown on I-10 Katy Fwy Inbound at I-45 #traffic http://bit.ly/17hsIjn,2020-08-29 18:45:43+00:00,0,0,,#Downtown #traffic,['left lane'],"['i-10', 'i-45']",[],[],1.0,1.0,"'left lane','i-10', 'i-45'",left+lane%2C+i-10%2C++i-45,30.44335,-91.18664,0.36,{'state': 0.89}
972,dka_2018,"Hey @CapMetroATX , what gives? The 315 Eastbound never showed up at Monterey Oaks/US-290 at 4:15pm. It completely just never showed up. Bus #2412 skipped half of the route all together. Showing it now at Westgate as I’m typing Now it’s Another 30 minute wait.",2020-08-24 21:32:48+00:00,0,1,@CapMetroATX,,[],['us-290'],[],[],0.0,0.0,'us-290',us-290,30.44335,-91.18664,0.77,"{'country': 1.0, 'state': 0.89}"
84,BR_Traffic,I-10 West is now open at LA 975 (Whiskey Bay). The exit ramp remains closed at this time. There is no congestion. Check http://511la.org for updates.,2020-09-01 19:27:34+00:00,5,0,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
220,TotalTrafficHOU,Closed due to high water in #Galveston on Harborside Dr EB between 25th St/Rosenberg St and 14th St/Christopher Columbus Blvd #traffic http://bit.ly/17hsIjn,2020-08-27 04:00:43+00:00,0,0,,#Galveston #traffic,"['25th st', 'rosenberg st', '14th st', 'columbus blvd']",[],[],[],1.0,1.0,"'25th st', 'rosenberg st', '14th st', 'columbus blvd'",25th+st%2C++rosenberg+st%2C++14th+st%2C++columbus+blvd,29.94648,-90.31713,0.33,"{'state': 0.89, 'city': 0.95}"
714,_Radarr,Gulf is starting to get angry along Highway 82 #HurricaneLaura,2020-08-26 17:19:45+00:00,1,13,,#HurricaneLaura,[],['highway 82'],[],[],0.0,0.0,'highway 82',highway+82,29.99497,-92.12332,0.99,"{'state': 0.89, 'streets': [0.82]}"
503,TotalTrafficHOU,"Accident cleared in #NorthSide on I-45 N Fwy Outbound at N. Main, stop and go traffic back to I-10 #traffic http://bit.ly/17hsIjn",2020-08-28 22:20:44+00:00,0,0,,#NorthSide #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
544,TotalTrafficHOU,Stalled vehicle affects the connecting ramp to hwy 288. in #SouthSide on S. Lp 610 EB at Hwy 288 #traffic http://bit.ly/17hsIjn,2020-08-28 16:10:43+00:00,0,0,,#SouthSide #traffic,[],"['hwy 288', 'hwy 288']",[],[],1.0,1.0,"'hwy 288', 'hwy 288'",hwy+288%2C++hwy+288,30.44335,-91.18664,0.4,{'state': 0.89}
189,TotalTrafficHOU,"Closed due to accident involving a vehicle fire. in #NorthSide on N Sam Houston Pkwy EB between Aldine Westfeild and John F Kennedy Blvd, stopped traffic back to Imperial Vly Dr #traffic http://bit.ly/17hsIjn",2020-08-28 10:40:43+00:00,0,0,,#NorthSide #traffic,"['houston pkwy', 'kennedy blvd']",[],[],[],1.0,1.0,"'houston pkwy', 'kennedy blvd'",houston+pkwy%2C++kennedy+blvd,29.94484,-95.33179,0.6,"{'city': 1.0, 'streets': [0.92]}"
686,TotalTrafficHOU,"Disabled vehicle, right lane blocked in #NorthSide on 610 N Lp WB at The Hardy Toll Rd. #traffic http://bit.ly/17hsIjn",2020-08-26 21:25:43+00:00,0,0,,#NorthSide #traffic,"['right lane', 'toll rd']",[],[],[],1.0,1.0,"'right lane', 'toll rd'",right+lane%2C++toll+rd,32.01282,-93.72278,0.74,"{'state': 0.89, 'streets': [0.9]}"
291,BR_Traffic,Congestion on I-10 West from Mile Marker 140 to Mile Marker 139 (Grosse Tete) has cleared.,2020-08-31 21:52:24+00:00,0,1,,,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
24,newsjournal,"Part of West Marshall Avenue is closed due to flooding, and Longview Fire Department crews responded to other locations in the city due to water over the roadway.",2020-09-03 12:15:04+00:00,1,0,,,['marshall avenue'],[],[],[],1.0,1.0,'marshall avenue',marshall+avenue,30.956,-92.19204,0.99,"{'state': 0.89, 'streets': [0.93]}"
856,TotalTrafficHOU,"Disabled vehicle in #SwSide on I-69 SW Fwy HOV Inbound at Chimney Rock, stop and go traffic back to Fountain View #traffic http://bit.ly/17hsIjn",2020-08-24 13:40:43+00:00,0,0,,#SwSide #traffic,[],['i-69'],[],[],1.0,1.0,'i-69',i-69,30.44335,-91.18664,0.73,{'state': 0.89}
212,TotalTrafficBTR,Closed for vehicle removal in #Ascension on I 10 WB after LA-30/Gonzales/St. Gabriel/Exit 177 and LA-73/Old Jefferson Hwy/Prairieville/Geismar/Exit 173 #traffic http://bit.ly/12oyfoo,2020-08-27 15:30:43+00:00,1,0,,#Ascension #traffic,['jefferson hwy'],[],"['exit 177', 'exit 173']",[],1.0,1.0,"'jefferson hwy','exit 177', 'exit 173'",jefferson+hwy%2C+exit+177%2C++exit+173,29.96451,-90.13094,0.68,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
21,I35WacoTravel,Waxahachie | I-35 E southbound at US-287 | Various lanes closed tonight 9PM to 6AM https://www.i35wacodistrict.org/?id=13796#closures #My35,2020-09-03 13:00:39+00:00,0,0,,#My35,[],"['i-35', 'us-287']",[],[],,0.0,"'i-35', 'us-287'",i-35%2C++us-287,30.01153,-90.11857,0.9,"{'country': 1.0, 'state': 0.89, 'streets': [0.9], 'houseNumber': 0.86}"
456,TotalTrafficHOU,"Accident cleared in #Channelview on I-10 E Fwy Outbound before Federal, stop and go traffic back to John Ralston Rd #traffic http://bit.ly/17hsIjn",2020-08-29 02:00:43+00:00,0,0,,#Channelview #traffic,[],['i-10'],[],[],,1.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
834,TotalTrafficAUS,"Accident. right shoulder blocked, right lane partially blocked in #Travis on I-35 SB at Cesar Chavez St/Exit 234, stop and go traffic back to 8th St/Exit 234 #ATXtraffic http://bit.ly/10BGKax",2020-08-24 18:50:44+00:00,0,0,,#Travis #ATXtraffic,"['right lane', 'chavez st', '8th st']",['i-35'],"['exit 234', 'exit 234']",[],1.0,1.0,"'right lane', 'chavez st', '8th st','i-35','exit 234', 'exit 234'",right+lane%2C++chavez+st%2C++8th+st%2C+i-35%2C+exit+234%2C++exit+234,0.0,0.0,0.0,0.0
108,I35WacoTravel,North of Hillsboro | I-35 E northbound at 35W/35E Split | Various lanes closed tonight 7PM to 6AM https://www.i35wacodistrict.org/?id=13804#closures #My35,2020-09-01 13:00:42+00:00,0,0,,#My35,[],['i-35'],[],[],,0.0,'i-35',i-35,30.44335,-91.18664,0.73,{'state': 0.89}
689,TotalTrafficHOU,Accident. right shoulder blocked in #Spring on I-45 N Fwy Outbound at Paramatta/Hollow Tree Ln #traffic http://bit.ly/17hsIjn,2020-08-26 21:10:44+00:00,0,0,,#Spring #traffic,[],['i-45'],[],[],,1.0,'i-45',i-45,30.44335,-91.18664,0.73,{'state': 0.89}
538,TotalTrafficHOU,Stop and go traffic in #EastSide on I-10 E Outbound between The E Sam Houston Pkwy and Crosby Lynchburg (Spur 330) #traffic http://bit.ly/17hsIjn,2020-08-28 17:20:43+00:00,0,0,,#EastSide #traffic,['houston pkwy'],['i-10'],[],[],,0.0,"'houston pkwy','i-10'",houston+pkwy%2C+i-10,29.57317,-90.74269,0.77,"{'state': 0.89, 'streets': [0.9], 'houseNumber': 1.0}"
1003,BransonWX,"At 12:20 PM CDT, Greenwood [Caddo Co, LA] PUBLIC reports FLASH FLOOD. I-20 AT EXIT 5 HAS HIGH WATER ON THE SHOULDER ROAD, MOTORISTS ADVISED TO USE HWY 80 ALTERNATIVE. https://mesonet.agron.iastate.edu/lsr/#SHV/202008271720/202008271720",2020-08-27 17:56:10+00:00,0,0,,,['shoulder road'],"['i-20', 'hwy 80']",['exit 5'],[],,0.0,"'shoulder road','i-20', 'hwy 80','exit 5'",shoulder+road%2C+i-20%2C++hwy+80%2C+exit+5,0.0,0.0,0.0,0.0
571,TotalTrafficHOU,"Disabled vehicle, center lane blocked in #WestSide on I-10 Katy Inbound at Hwy 6, stop and go traffic back to Park Ten #traffic http://bit.ly/17hsIjn",2020-08-28 11:20:43+00:00,0,0,,#WestSide #traffic,['center lane'],"['i-10', 'hwy 6']",[],[],,1.0,"'center lane','i-10', 'hwy 6'",center+lane%2C+i-10%2C++hwy+6,29.79869,-93.32498,0.72,"{'state': 0.89, 'streets': [0.77], 'houseNumber': 0.1}"
971,BHGREGaryGreene,Just listed by Jennifer Elmi in #Spring #TX. 27252 Monique Ridge Lane! Please retweet! https://tour.corelistingmachine.com/home/F5K8YH,2020-08-24 23:03:40+00:00,0,0,,#Spring #TX,['ridge lane'],[],[],[],0.0,0.0,'ridge lane',ridge+lane,32.42756,-93.39121,0.99,"{'state': 0.89, 'streets': [1.0]}"
461,TotalTrafficHOU,"Accident, left lane blocked in #Downtown on I-45 Gulf Fwy Outbound before 69, stop and go traffic back to Allen Pky/Houston Ave/Exit 47 #traffic http://bit.ly/17hsIjn",2020-08-29 01:15:43+00:00,0,0,,#Downtown #traffic,['houston ave'],['i-45'],['exit 47'],[],,1.0,"'houston ave','i-45','exit 47'",houston+ave%2C+i-45%2C+exit+47,29.57318,-90.74227,0.74,"{'state': 0.89, 'streets': [1.0], 'houseNumber': 1.0}"
243,malleycattt,my step dad called to check on me and let me know about the hurricane shifting and he sounded so worried I- he is so pure,2020-08-25 15:44:37+00:00,0,1,,,[],['i-'],[],[],0.0,0.0,'i-',i-,30.44335,-91.18664,0.89,{'state': 0.89}
772,TotalTrafficHOU,"Accident, right lane blocked in #Downtown on I-45 SB at 69, stop and go traffic back to Dallas St #traffic http://bit.ly/17hsIjn",2020-08-25 17:45:43+00:00,0,0,,#Downtown #traffic,"['right lane', 'dallas st']",['i-45'],[],[],,1.0,"'right lane', 'dallas st','i-45'",right+lane%2C++dallas+st%2C+i-45,0.0,0.0,0.0,0.0
80,Carrie84662445,Always a double standard with the Dems. Nancy Pelosi gets her hair done in a closed down salon. @SpeakerPelosi https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face,2020-09-01 20:51:22+00:00,0,0,@SpeakerPelosi,,[],['https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face'],[],[],0.0,0.0,'https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face',https://www.foxnews.com/politics/pelosi-san-francisco-hair-salon-owner-calls-it-slap-in-the-face,0.0,0.0,0.0,0.0
344,TotalTrafficHOU,"Accident. only the right lane gets by in #Baytown on I-10 EB near Monmouth, stopped traffic back to Sheldon #traffic http://bit.ly/17hsIjn",2020-08-31 16:25:43+00:00,0,0,,#Baytown #traffic,['right lane'],['i-10'],[],[],,1.0,"'right lane','i-10'",right+lane%2C+i-10,32.01282,-93.72278,0.85,"{'state': 0.89, 'streets': [0.9]}"
283,ih45s_traffic,IH-45 GULF Southbound After SCARSDALE BLVD - Stall - Status: Cleared at 5:06 PM,2020-08-31 22:09:14+00:00,0,0,,,['scarsdale blvd'],[],[],[],,0.0,'scarsdale blvd',scarsdale+blvd,29.84623,-89.97714,0.81,"{'state': 0.89, 'district': 1.0}"
409,NewsCarolyn,It was so good to see all the vehicles heading into the damaged areas to help people recover from #HurricaneLaura but an advisory if you’re heading there - traffic is really heavy on I-10 in between Lafayette and LC (westbound in the morning hours and eastbound in the evening).,2020-08-30 05:11:50+00:00,3,27,,#HurricaneLaura,[],['i-10'],[],[],0.0,0.0,'i-10',i-10,30.035,-89.98148,0.99,"{'state': 0.89, 'streets': [1.0]}"
7,BTU_BryanTX,"This is another reminder that BTU will be closed on Labor Day and will re-open on Tuesday, September 8. However, our kiosks will be available at both Bryan HEB locations or at our 24-hour kiosk next to our drive-through lanes at 205 E. 28th Street in Bryan.",2020-09-03 19:45:05+00:00,0,0,,,['28th street'],[],[],[],0.0,0.0,'28th street',28th+street,29.99963,-90.15679,0.99,"{'state': 0.89, 'streets': [1.0]}"
668,TotalTrafficAUS,Entrance ramp blocked in #SanMarcos on I-35 SB at Hwy 123/Exit 204 #ATXtraffic http://bit.ly/10BGKax,2020-08-26 23:15:43+00:00,0,0,,#SanMarcos #ATXtraffic,[],"['i-35', 'hwy 123']",['exit 204'],[],,1.0,"'i-35', 'hwy 123','exit 204'",i-35%2C++hwy+123%2C+exit+204,31.65537,-92.41525,0.67,"{'state': 0.89, 'streets': [0.5], 'houseNumber': 1.0}"
